user_id_str,full_text,text_en,lwr,clean_number,clean_punct,clean_double_ws,scores,compound,comp_scores
1.117435362677121e+18,Pada Hari Kamis tanggal 06 Oktober 2022 Cabang Kejaksaan Negeri Banggai di Pagimana telah melaksanakan putusan pengadilan Negeri Luwuk yang telah berkekuatan hukum tetap terhadap terpidana An MH yang terbukti secara sah dan meyakinkan bersalah melakukan Persetubuhan terhadap anak,"On Thursday, October 6 2022, the Banggai District Prosecutor's Branch in Pagimana implemented the decision of the Luwuk District Court which has permanent legal force against the convict An MH who was legally and convincingly proven guilty of having sexual intercourse with a child.","on thursday, october 6 2022, the banggai district prosecutor's branch in pagimana implemented the decision of the luwuk district court which has permanent legal force against the convict an mh who was legally and convincingly proven guilty of having sexual intercourse with a child.","on thursday, october  , the banggai district prosecutor's branch in pagimana implemented the decision of the luwuk district court which has permanent legal force against the convict an mh who was legally and convincingly proven guilty of having sexual intercourse with a child.",on thursday october   the banggai district prosecutor s branch in pagimana implemented the decision of the luwuk district court which has permanent legal force against the convict an mh who was legally and convincingly proven guilty of having sexual intercourse with a child ,on thursday october the banggai district prosecutor s branch in pagimana implemented the decision of the luwuk district court which has permanent legal force against the convict an mh who was legally and convincingly proven guilty of having sexual intercourse with a child,"{'neg': 0.062, 'neu': 0.817, 'pos': 0.121, 'compound': 0.1779}",0.1779,positif
1.2129683542788547e+18,tuhkan w tbtb tgl 5 disuruh ke luwuk . tgl 12 nya ke merauke,"But on the 5th, W TBTB was told to go to Luwuk. On the 12th he went to Merauke","but on the 5th, w tbtb was told to go to luwuk. on the 12th he went to merauke","but on the th, w tbtb was told to go to luwuk. on the th he went to merauke",but on the th w tbtb was told to go to luwuk  on the th he went to merauke,but on the th w tbtb was told to go to luwuk on the th he went to merauke,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.248854538313818e+18,Palu - Morowali Utara - Poso - Ampana - Luwuk Banggai.,Palu - North Morowali - Poso - Ampana - Luwuk Banggai.,palu - north morowali - poso - ampana - luwuk banggai.,palu - north morowali - poso - ampana - luwuk banggai.,palu   north morowali   poso   ampana   luwuk banggai ,palu north morowali poso ampana luwuk banggai,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1425366919.0,percuma pelem bagus kalo di luwuk te ada bioskop,It's useless if there's a cinema in Luwuk,it's useless if there's a cinema in luwuk,it's useless if there's a cinema in luwuk,it s useless if there s a cinema in luwuk,it s useless if there s a cinema in luwuk,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}",-0.4215,negatif
1.0372963647223887e+18, DIALOG PUBLIK RKUHP KANWIL KEMENKUMHAM SULTENG ,"PUBLIC DIALOGUE RKUHP OF THE WALKING KANWIL OF THE MINISTRY OF KUMHAM, SULTENG","public dialogue rkuhp of the walking kanwil of the ministry of kumham, sulteng","public dialogue rkuhp of the walking kanwil of the ministry of kumham, sulteng",public dialogue rkuhp of the walking kanwil of the ministry of kumham sulteng,public dialogue rkuhp of the walking kanwil of the ministry of kumham sulteng,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.434803502799151e+18,normal day in luwuk,normal day in Luwuk,normal day in luwuk,normal day in luwuk,normal day in luwuk,normal day in luwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0185535902211892e+18,Layanan bank paling sampah di Luwuk ya @BANKBRI_ID ATM sering rusak antrean panjang paksa dengan cara akali nasabah agar gunakan BRIMO. Pernah juga uang orang 11 juta raib dari rekening @BANKBRI_ID @ojkindonesia di Sulteng juga nggak berfungsi awasi begini,"The most rubbish banking service in Luwuk, @BANKBRI_ID ATMs are often damaged by long queues forced by tricking customers into using BRIMO. There was also a time when 11 million people's money disappeared from the @BANKRI_ID @ojkindonesia account in Central Sulawesi, it also didn't work, keep an eye on it like this","the most rubbish banking service in luwuk, @bankbri_id atms are often damaged by long queues forced by tricking customers into using brimo. there was also a time when 11 million people's money disappeared from the @bankri_id @ojkindonesia account in central sulawesi, it also didn't work, keep an eye on it like this","the most rubbish banking service in luwuk, @bankbri_id atms are often damaged by long queues forced by tricking customers into using brimo. there was also a time when  million people's money disappeared from the @bankri_id @ojkindonesia account in central sulawesi, it also didn't work, keep an eye on it like this",the most rubbish banking service in luwuk bankbri id atms are often damaged by long queues forced by tricking customers into using brimo  there was also a time when  million people s money disappeared from the bankri id ojkindonesia account in central sulawesi it also didn t work keep an eye on it like this,the most rubbish banking service in luwuk bankbri id atms are often damaged by long queues forced by tricking customers into using brimo there was also a time when million people s money disappeared from the bankri id ojkindonesia account in central sulawesi it also didn t work keep an eye on it like this,"{'neg': 0.134, 'neu': 0.805, 'pos': 0.062, 'compound': -0.6369}",-0.6369,negatif
79233021.0,imam arief bestie luwuk,Imam Arief bestie Luwuk,imam arief bestie luwuk,imam arief bestie luwuk,imam arief bestie luwuk,imam arief bestie luwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
525935236.0,Tiba tiba rindu suasana malam luwuk ,Suddenly I miss the night atmosphere of Luwuk,suddenly i miss the night atmosphere of luwuk,suddenly i miss the night atmosphere of luwuk,suddenly i miss the night atmosphere of luwuk,suddenly i miss the night atmosphere of luwuk,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.1531}",-0.1531,negatif
1.0185535902211892e+18,Gilaaak antrean di @BANKBRI_ID Luwuk. Hampir 30 menit tidak bergerak.,The queue at @BANKBRI_ID Luwuk is crazy. Almost 30 minutes without moving.,the queue at @bankbri_id luwuk is crazy. almost 30 minutes without moving.,the queue at @bankbri_id luwuk is crazy. almost  minutes without moving.,the queue at bankbri id luwuk is crazy  almost  minutes without moving ,the queue at bankbri id luwuk is crazy almost minutes without moving,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}",-0.34,negatif
1.0372963647223887e+18, Kanwil Kemenkumham Sulteng Launching Aplikasi BOVIC ,Central Sulawesi Regional Office of the Ministry of Law and Human Rights Launches BOVIC Application,central sulawesi regional office of the ministry of law and human rights launches bovic application,central sulawesi regional office of the ministry of law and human rights launches bovic application,central sulawesi regional office of the ministry of law and human rights launches bovic application,central sulawesi regional office of the ministry of law and human rights launches bovic application,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0656207382064579e+18,lu bayangin deh mau beli gas aja kudu bawa ktp HAHAHAHAHA duit 50rb beli sayur aja ga cukup loh wkwk akhirnya aku paham dari headline berita inflasi kalau luwuk jadi nomer 1 mahal ya bun idup disini tapi gaji segitu gitu aja,"Just imagine, if you want to buy gas you have to bring your ID card HAHAHAHAHA 50 thousand just to buy vegetables isn't enough lol I finally understand from the inflation news headlines that if Luwuk is number 1 it's expensive, bro, living here but that's all the salary.","just imagine, if you want to buy gas you have to bring your id card hahahahaha 50 thousand just to buy vegetables isn't enough lol i finally understand from the inflation news headlines that if luwuk is number 1 it's expensive, bro, living here but that's all the salary.","just imagine, if you want to buy gas you have to bring your id card hahahahaha  thousand just to buy vegetables isn't enough lol i finally understand from the inflation news headlines that if luwuk is number  it's expensive, bro, living here but that's all the salary.",just imagine if you want to buy gas you have to bring your id card hahahahaha  thousand just to buy vegetables isn t enough lol i finally understand from the inflation news headlines that if luwuk is number  it s expensive bro living here but that s all the salary ,just imagine if you want to buy gas you have to bring your id card hahahahaha thousand just to buy vegetables isn t enough lol i finally understand from the inflation news headlines that if luwuk is number it s expensive bro living here but that s all the salary,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.296}",0.296,positif
1.0372963647223887e+18, Diskusi Panel Indonesia Netherlands Legal Update (INLU) 2022 ,Indonesia Netherlands Legal Update (INLU) 2022 Panel Discussion,indonesia netherlands legal update (inlu) 2022 panel discussion,indonesia netherlands legal update (inlu)  panel discussion,indonesia netherlands legal update inlu  panel discussion,indonesia netherlands legal update inlu panel discussion,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.128}",0.128,positif
1.161078862651912e+18,dia yang mau ke luwuk kok saia yang gugup:) mana udah beli tiket huhu,"He's the one who wants to go to Luwuk, I'm the one who's nervous :) Where did you buy the tickets huhu","he's the one who wants to go to luwuk, i'm the one who's nervous :) where did you buy the tickets huhu","he's the one who wants to go to luwuk, i'm the one who's nervous :) where did you buy the tickets huhu",he s the one who wants to go to luwuk i m the one who s nervous   where did you buy the tickets huhu,he s the one who wants to go to luwuk i m the one who s nervous where did you buy the tickets huhu,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.2732}",-0.2732,negatif
1.3424662814762148e+18,Di Jawa nyari rumah 200jt tapi bagus itu sulit..and that is why I'm in major love with luwuk ,In Java looking for a house for 200 million but a good one is difficult..and that is why I'm in major love with Luwuk,in java looking for a house for 200 million but a good one is difficult..and that is why i'm in major love with luwuk,in java looking for a house for  million but a good one is difficult..and that is why i'm in major love with luwuk,in java looking for a house for  million but a good one is difficult  and that is why i m in major love with luwuk,in java looking for a house for million but a good one is difficult and that is why i m in major love with luwuk,"{'neg': 0.105, 'neu': 0.583, 'pos': 0.312, 'compound': 0.8126}",0.8126,positif
1.0372963647223887e+18, Kegiatan Pendampingan Penyusunan SKP Kanwil Kemenkumham Sulteng ,"Assistance Activities for the Preparation of SKP for the Regional Office of the Ministry of Law and Human Rights, Central Sulawesi","assistance activities for the preparation of skp for the regional office of the ministry of law and human rights, central sulawesi","assistance activities for the preparation of skp for the regional office of the ministry of law and human rights, central sulawesi",assistance activities for the preparation of skp for the regional office of the ministry of law and human rights central sulawesi,assistance activities for the preparation of skp for the regional office of the ministry of law and human rights central sulawesi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0372963647223887e+18,Keunggulan RKUHP,Advantages of the RKUHP,advantages of the rkuhp,advantages of the rkuhp,advantages of the rkuhp,advantages of the rkuhp,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,positif
1.2143327907762708e+18,Charter luwuk Landingan kunming,Charter Luwuk Landingan Kunming,charter luwuk landingan kunming,charter luwuk landingan kunming,charter luwuk landingan kunming,charter luwuk landingan kunming,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
2943866215.0,Luwuk - Jumat (09/09/2022) Mengakhiri kegiatan pekan ini Kantor Imigrasi Kelas II Non-TPI Banggai melaksanakan apel sore di Halaman Kantor Imigrasi Kelas II Non-TPI Banggai dan Apel ini juga dilakukan di Unit Kerja Kantor Imigrasi Banggai di Morowali ,"Luwuk - Friday (09/09/2022) Ending this week's activities, the Class II Non-TPI Banggai Immigration Office held an afternoon roll call in the yard of the Class II Non-TPI Banggai Immigration Office and this apple was also held at the Banggai Immigration Office Work Unit in Morowali","luwuk - friday (09/09/2022) ending this week's activities, the class ii non-tpi banggai immigration office held an afternoon roll call in the yard of the class ii non-tpi banggai immigration office and this apple was also held at the banggai immigration office work unit in morowali","luwuk - friday (//) ending this week's activities, the class ii non-tpi banggai immigration office held an afternoon roll call in the yard of the class ii non-tpi banggai immigration office and this apple was also held at the banggai immigration office work unit in morowali",luwuk   friday  ending this week s activities the class ii non tpi banggai immigration office held an afternoon roll call in the yard of the class ii non tpi banggai immigration office and this apple was also held at the banggai immigration office work unit in morowali,luwuk friday ending this week s activities the class ii non tpi banggai immigration office held an afternoon roll call in the yard of the class ii non tpi banggai immigration office and this apple was also held at the banggai immigration office work unit in morowali,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
